LSOA21CD,MEAN_NEAR_DIST,MIN_NEAR_DIST,MAX_NEAR_DIST,VARIANCE_NEAR_DIST,MEDIAN_NEAR_DIST
E01006004,0.057259555,0.022776573,0.133639,0.002640403,0.036311324
E01006005,0.141153219,0.029572717,0.27280639,0.01329175,0.131116884
E01006006,0.107741621,0.047935954,0.237576565,0.007764763,0.072726983
E01006007,0.165742948,0.081638003,0.276259508,0.00754269,0.152537142
E01006008,0.147883764,0.086851688,0.253099515,0.005598731,0.125791926
E01006009,0.044528198,0.028097096,0.064892101,0.000256136,0.042561797
E01006010,0.056601395,0.018310229,0.092453605,0.001611266,0.057820872
E01006011,0.078036835,0.041787427,0.095215047,0.000616858,0.087572434
E01006012,0.063527956,0.033346436,0.092214803,0.000920719,0.064275294
E01006013,0.074725174,0.049910295,0.109147039,0.000623513,0.069921681
E01006014,0.103540978,0.054529147,0.227659132,0.006923058,0.065987817
E01006015,0.109241296,0.069756707,0.140579328,0.000899921,0.113314574
E01006016,0.079752199,0.033788194,0.176746654,0.004330835,0.054236975
E01006017,0.126948348,0.073823545,0.189078323,0.002331154,0.122445762
E01006018,0.118030038,0.070101531,0.152842714,0.001384621,0.124587954
E01006019,0.057670891,0.027149906,0.110529433,0.001504133,0.046502113
E01006020,0.084285235,0.01380934,0.18298662,0.005079916,0.070172491
E01006021,0.034360213,0.014358702,0.064580816,0.000456886,0.029250667
E01006022,0.207593285,0.049658853,0.448636338,0.029633692,0.166038973
E01006023,0.037471273,0.024844115,0.052704708,0.000155297,0.036168134
E01006024,0.180276867,0.034826404,0.286182436,0.011941667,0.200049314
E01006025,0.249191994,0.034318822,0.372532735,0.021858067,0.29495821
E01006026,0.066403115,0.05536874,0.081327316,0.000157198,0.064458202
E01006027,0.041380091,0.020420386,0.086213029,0.000950503,0.029443474
E01006028,0.027197193,0.010594766,0.041589742,0.000250266,0.028302133
E01006029,0.084158799,0.054455344,0.144546306,0.001720077,0.068816774
E01006030,0.05668956,0.009905626,0.085224992,0.001266155,0.065813811
E01006031,0.162211058,0.049244233,0.338419297,0.015298155,0.130590351
E01006032,0.139565031,0.05827069,0.251391884,0.007754978,0.124298774
E01006033,0.028399464,0.00379833,0.057030778,0.000512636,0.026384374
E01006034,0.078850325,0.00607276,0.13185052,0.003196125,0.08873901
E01006035,0.07417774,0.044945816,0.100960643,0.000673413,0.07540225
E01006036,0.055574995,0.020034262,0.095385888,0.001021894,0.053439914
E01006037,0.260063863,0.11708231,0.477184688,0.02957154,0.222994227
E01006038,0.079778465,0.035383782,0.114449906,0.001125812,0.084640086
E01006039,0.428588866,0.25910577,0.505078958,0.012974315,0.475085368
E01006040,0.086623469,0.0282672,0.152398424,0.003261015,0.082914126
E01006041,0.080853194,0.019125207,0.158156622,0.003325749,0.073065473
E01006042,0.075855253,0.053121662,0.084559597,0.000230478,0.082869877
E01006043,0.084906122,0.04420356,0.172748118,0.003598044,0.061336405
E01006044,0.143643562,0.011158405,0.276745754,0.019876754,0.143335043
E01006045,0.480244868,0.192675154,0.722820288,0.050483847,0.502742015
E01006046,0.045541734,0.018751107,0.097189523,0.001281386,0.033113154
E01006047,0.14424752,0.089930298,0.279481684,0.008171267,0.103789048
E01006048,0.089069964,0.03468478,0.116271068,0.001369549,0.102662003
E01006049,0.665563687,0.123897926,1.147142246,0.25018498,0.695607288
E01006050,0.057049915,0.015479226,0.081748449,0.00096245,0.065485991
E01006051,0.369279315,0.024216809,0.939160268,0.17510784,0.256870091
E01006052,0.071290231,0.032169834,0.123717958,0.001464395,0.064636566
E01006053,0.125916722,0.024318781,0.28484829,0.012437111,0.097249909
E01006054,0.201939416,0.067438771,0.292904892,0.010937231,0.223706999
E01006055,0.050205062,0.018582872,0.072841392,0.000518923,0.054697991
E01006056,0.263845024,0.144455354,0.408426747,0.016518467,0.251248998
E01006057,0.079505157,0.036518627,0.147139258,0.002366831,0.067181372
E01006058,0.085577333,0.014864036,0.186378623,0.005515077,0.070533337
E01006059,0.113499345,0.023994193,0.262940431,0.012378214,0.083531377
E01006060,0.045194625,0.006290232,0.110693997,0.002105171,0.031897135
E01006061,0.112228149,0.037511953,0.24997588,0.0088641,0.080712382
E01006062,0.080254513,0.06033656,0.111164811,0.000481976,0.074758341
E01006063,0.275213763,0.111985054,0.607062492,0.050402315,0.190903754
E01006064,0.092927821,0.028601535,0.159645378,0.002864021,0.091732185
E01006065,0.07987444,0.040642432,0.119386088,0.001211494,0.079734619
E01006066,0.064660271,0.047946583,0.099935582,0.000565917,0.055379459
E01006067,0.089185185,0.046097175,0.153145489,0.002750835,0.078749038
E01006068,0.083585738,0.020920034,0.181837731,0.004738858,0.065792593
E01006069,0.089496789,0.0594593,0.10622506,0.000430636,0.096151399
E01006070,0.057484694,0.02204916,0.104194622,0.001174906,0.051847496
E01006071,0.291346009,0.119790435,0.453906628,0.022686674,0.295843487
E01006072,0.155676429,0.02547845,0.349842941,0.019140603,0.123692162
E01006073,1.543481687,0.543597105,2.520451424,0.749082788,1.554939109
E01006074,0.197204326,0.059312963,0.288579227,0.010610996,0.220462556
E01006075,0.090388577,0.047541942,0.144122221,0.002019351,0.084945072
E01006076,0.282401755,0.070300603,0.393037914,0.020875202,0.333134252
E01006077,0.093850865,0.059332039,0.146726925,0.001759308,0.084672247
E01006078,0.103561547,0.031687519,0.148624432,0.002525916,0.116967119
E01006079,0.183379564,0.030915481,0.380873449,0.021827525,0.160864664
E01006080,0.069112642,0.031070312,0.110671304,0.001442545,0.067354475
E01006081,0.217663664,0.054034604,0.425549594,0.024412829,0.195535229
E01006082,0.166595737,0.04109938,0.337266921,0.0185115,0.144008323
E01006083,0.096473989,0.061397228,0.141067793,0.001182947,0.091715467
E01006084,0.120697409,0.032914229,0.15718378,0.003491887,0.146345814
E01006085,0.117145955,0.028181009,0.201042711,0.004995622,0.119680051
E01006086,0.251930101,0.175776695,0.33029928,0.005861852,0.250822214
E01006087,0.249877836,0.07311112,0.501082528,0.035340214,0.212658848
E01006088,0.114891735,0.043088604,0.210313505,0.004847332,0.103082415
E01006089,0.083640873,0.041631691,0.139159229,0.00167031,0.076886287
E01006090,0.11029415,0.050947735,0.201036049,0.004946747,0.094596408
E01006091,0.188605223,0.042862489,0.512986242,0.04800238,0.099286081
E01006092,0.113419801,0.069643485,0.171359863,0.001792939,0.106337928
E01006093,0.089027188,0.071330837,0.100452724,0.000192391,0.092162596
E01006094,0.109614387,0.055118933,0.21121466,0.005335091,0.086061977
E01006095,0.428615035,0.222681816,0.730924628,0.050603981,0.380426848
E01006096,0.043964918,0.025041215,0.065547583,0.000350884,0.042635436
E01006097,0.09964332,0.039582537,0.209572999,0.005826521,0.074708872
E01006098,0.121749635,0.09058397,0.172949574,0.001290119,0.111732498
E01006099,0.066447529,0.047690664,0.085229214,0.000308962,0.066435119
E01006100,0.111472427,0.071580387,0.170536241,0.002028337,0.10188654
E01006101,0.203717984,0.13888098,0.335282411,0.008091558,0.170354272
E01006102,0.142395185,0.050931318,0.352808745,0.020356651,0.082920337
E01006103,0.134355257,0.067618739,0.226800711,0.004447882,0.12150079
E01006104,0.06157882,0.009335261,0.11659131,0.001921551,0.060194354
E01006105,0.085967574,0.062976345,0.105423258,0.000391278,0.087735346
E01006106,0.09579475,0.068243777,0.122957249,0.000679684,0.095988988
E01006107,0.269092425,0.173633997,0.339952013,0.005127798,0.281391846
E01006108,0.06091474,0.03099214,0.110965662,0.00120124,0.05085058
E01006109,0.070685822,0.036337346,0.092394225,0.000596739,0.077005859
E01006110,0.168871823,0.041733224,0.4089019,0.027229838,0.112426084
E01006111,0.199236409,0.109619614,0.292296075,0.006635133,0.197514973
E01006112,0.131757959,0.038662468,0.305200512,0.014124071,0.091584429
E01006113,0.066322128,0.027803997,0.084663319,0.000675293,0.076410599
E01006114,0.096855979,0.011826889,0.150998649,0.003561223,0.112299189
E01006115,0.044820876,0.030580539,0.05275623,9.53356E-05,0.047973367
E01006116,0.096775872,0.019190311,0.205715535,0.006156347,0.08109882
E01006117,0.092167652,0.047572138,0.144777318,0.002551333,0.088160575
E01006118,0.056223621,0.021976107,0.102847213,0.00145511,0.050035583
E01006119,0.079550618,0.034781189,0.143574265,0.00243126,0.069923508
E01006120,0.051326847,0.037071852,0.061947015,0.000127209,0.053144261
E01006121,0.0864411,0.041850961,0.130706335,0.001865329,0.086603553
E01006122,0.161434342,0.021282274,0.254633837,0.009812671,0.184910628
E01006123,0.207138961,0.048895808,0.416268936,0.023548496,0.18169555
E01006124,0.107772817,0.024330507,0.17974965,0.004081301,0.113505556
E01006125,0.067767672,0.030293753,0.135980855,0.002296783,0.052398039
E01006126,0.112076241,0.012223969,0.192945346,0.008749126,0.121567824
E01006127,0.25762948,0.180450875,0.299651138,0.003034141,0.275207954
E01006128,0.096566516,0.041355638,0.168748211,0.003731073,0.088081107
E01006129,0.071725945,0.030297572,0.143708743,0.00260448,0.056448733
E01006130,0.110318565,0.052109894,0.188223626,0.003386638,0.10047037
E01006131,0.120529426,0.053953828,0.227496188,0.005569973,0.100333844
E01006132,0.14220339,0.015436807,0.275876206,0.011519345,0.138750273
E01006133,0.266050895,0.208749748,0.402008631,0.008326095,0.2267226
E01006134,0.209005269,0.170808767,0.276422846,0.002237366,0.194394732
E01006135,0.12066066,0.063254472,0.226872542,0.005282003,0.096257813
E01006136,0.270522512,0.169363015,0.55944273,0.037115563,0.176642152
E01006137,0.283547873,0.097218346,0.388480503,0.016490214,0.324246322
E01006138,0.235843739,0.098187693,0.411598756,0.024127249,0.216794254
E01006139,0.085717204,0.037066911,0.142249249,0.001924633,0.081776329
E01006140,0.122230396,0.027153161,0.323075778,0.018324317,0.069346322
E01006141,0.07327054,0.030572276,0.117929856,0.001669188,0.072290014
E01006142,0.14658045,0.025450897,0.227544567,0.008263293,0.166663169
E01006143,0.047050756,0.019256625,0.071389648,0.000491255,0.048778376
E01006144,0.093440643,0.028392046,0.271762513,0.014152249,0.036804006
E01006145,0.070156721,0.001897296,0.176594701,0.005644727,0.051067444
E01006146,0.123160844,0.042380849,0.291767683,0.013777467,0.079247422
E01006147,0.103777796,0.016284544,0.227635663,0.008821057,0.085595488
E01006148,0.222765987,0.150155079,0.275146717,0.002744326,0.232881076
E01006149,0.111223636,0.065388385,0.196659671,0.003812159,0.091423243
E01006150,0.079648583,0.036486026,0.148328434,0.002310899,0.066889936
E01006151,0.073311454,0.027056618,0.123400465,0.002018442,0.071394367
E01006152,0.154329691,0.076037616,0.291151209,0.008887666,0.125064969
E01006153,0.148986659,0.090324846,0.177682562,0.001647093,0.163969614
E01006154,0.068135307,0.032791754,0.094242695,0.00068656,0.07275339
E01006155,0.106723704,0.066450491,0.211509838,0.004903258,0.074467243
E01006156,0.082272635,0.063156163,0.109797095,0.000499654,0.078068641
E01006157,0.120921248,0.048006121,0.228137183,0.006380232,0.103770845
E01006158,0.138854581,0.061201128,0.233946465,0.006781935,0.130135365
E01006159,0.096549054,0.054752679,0.1339753,0.001078038,0.098734118
E01006160,0.082318287,0.023730554,0.20210739,0.00662843,0.051717602
E01006161,0.037011198,0.012947353,0.067362365,0.000517924,0.033867537
E01006162,0.103501397,0.030708639,0.138553487,0.002417922,0.122371732
E01006163,0.102043237,0.030116,0.195828395,0.005345257,0.091114276
E01006164,0.139483917,0.060198265,0.224137327,0.00453636,0.136800037
E01006165,0.146080496,0.04392225,0.230956888,0.00670014,0.154721422
E01006166,0.141535996,0.055851978,0.242345432,0.006204481,0.133973288
E01006167,0.098687564,0.031940425,0.238208288,0.009118042,0.062300772
E01006168,0.069273379,0.012909713,0.122826605,0.002329393,0.070678598
E01006169,0.084670001,0.015451379,0.158509211,0.003454266,0.082359708
E01006170,0.468512377,0.137643604,0.78010254,0.070153085,0.478151683
E01006171,0.068529918,0.027895875,0.091718803,0.000803644,0.077252498
E01006172,0.092210674,0.038311629,0.150836674,0.002425414,0.089847196
E01006173,0.117741375,0.043344355,0.224556662,0.005939983,0.101532241
E01006174,0.049394075,0.018806823,0.11534395,0.002066994,0.031712763
E01006175,0.096156793,0.019471445,0.13512764,0.002724115,0.115014043
E01006176,0.225564929,0.128131546,0.375565257,0.013898151,0.199281456
E01006177,0.207556533,0.126651187,0.320291365,0.006720203,0.191641789
E01006178,0.18077884,0.083735553,0.31533507,0.009497678,0.162022368
E01006179,0.238707388,0.060580067,0.400277962,0.019369937,0.246985763
E01006180,0.094845542,0.058767863,0.127198496,0.000881634,0.096707903
E01006181,0.062045942,0.017510849,0.081124598,0.000903147,0.07477416
E01006182,0.084266709,0.065582451,0.098092933,0.000224854,0.086695726
E01006183,0.114272461,0.048502452,0.164349608,0.002641852,0.122118892
E01006184,0.169843827,0.035562649,0.462132162,0.038787653,0.090840248
E01006186,0.089828931,0.03922364,0.147883424,0.002251604,0.086104329
E01006187,0.225978048,0.046620577,0.506875982,0.038794408,0.175207816
E01006188,0.087855122,0.020451399,0.207859177,0.006869524,0.061554957
E01006189,0.107657276,0.062347474,0.158353457,0.001594217,0.104964087
E01006190,0.116082803,0.079679315,0.196014454,0.002949082,0.094318721
E01006191,0.07356769,0.027087895,0.137905301,0.002327705,0.064638782
E01006192,0.136212859,0.035740662,0.336410912,0.018705142,0.08634993
E01006193,0.153519337,0.105940499,0.261745861,0.005420348,0.123195493
E01006194,0.115953225,0.042417591,0.21829216,0.005492636,0.101551575
E01006195,0.136932227,0.064269115,0.247916217,0.006645827,0.117771789
E01006196,0.045079039,0.001505555,0.080538009,0.001066554,0.049136295
E01006197,0.111263864,0.074749266,0.171082826,0.00172819,0.099611683
E01006198,0.081803005,0.02237318,0.158305221,0.003367125,0.073266809
E01006199,0.086595678,0.019226288,0.198720725,0.006236462,0.06421785
E01006200,0.329715029,0.116257042,0.4650224,0.0264089,0.368790337
E01006201,0.074063992,0.051959929,0.090798956,0.000368104,0.076748541
E01006202,0.095635405,0.004845944,0.249524474,0.011336734,0.064085602
E01006203,0.136289066,0.034075839,0.225908044,0.006206259,0.142586191
E01006204,0.09760218,0.038580348,0.184651038,0.003938414,0.083588667
E01006205,0.092663574,0.048868666,0.11963212,0.000999566,0.101076755
E01006206,0.096553802,0.029609708,0.183763191,0.005703916,0.086421155
E01006207,0.09173439,0.058660785,0.156396281,0.00206586,0.075940246
E01006208,0.112505599,0.050008501,0.284915992,0.013229098,0.057548952
E01006209,0.226727738,0.11855362,0.453092568,0.024093786,0.167632382
E01006210,0.12048155,0.017296628,0.19298511,0.006983306,0.13582223
E01006211,0.110577985,0.02078611,0.179105158,0.006474073,0.121210337
E01006212,0.19795536,0.077441763,0.489132867,0.038182518,0.112623404
E01006213,0.134682929,0.03782884,0.287154212,0.013204375,0.106874332
E01006214,0.121475023,0.090261272,0.14857772,0.000816329,0.12353055
E01006215,0.449746392,0.150762202,0.872491195,0.113751183,0.387866086
E01006216,0.584338459,0.250027076,0.913261926,0.083195943,0.587032417
E01006217,0.150229983,0.059725768,0.274509483,0.008099998,0.13334234
E01006218,0.1674314,0.032425006,0.432417021,0.033442024,0.102441786
E01006219,0.097395303,0.062839015,0.171986885,0.002559388,0.077377656
E01006220,0.221269129,0.106052699,0.4271221,0.023116133,0.175950858
E01006221,0.063045219,0.032886248,0.089044839,0.000675882,0.065124894
E01006222,0.231110319,0.117799671,0.320115849,0.007200336,0.243262878
E01006223,0.101172156,0.034163393,0.174571121,0.004386654,0.097977054
E01006224,0.313273128,0.210072207,0.493416055,0.015784995,0.274802124
E01006225,0.111880177,0.05374732,0.165492864,0.00235579,0.114140262
E01006226,0.274656616,0.135880352,0.47090652,0.02702213,0.245919797
E01006227,0.08042706,0.045392977,0.120722736,0.001173375,0.077796264
E01006228,0.179075254,0.083106954,0.272269599,0.007353649,0.180462231
E01006229,0.426463767,0.202102879,0.602393801,0.042150644,0.450679194
E01006230,0.161765714,0.088422031,0.326911758,0.012368343,0.115864533
E01006231,0.119121601,0.063401066,0.175236412,0.002092768,0.118924464
E01006232,0.415128572,0.273296692,0.548248419,0.014518893,0.419484587
E01006233,0.128636288,0.078375274,0.236609575,0.005386724,0.099780151
E01006234,0.245739805,0.099782336,0.488622037,0.029128623,0.197277424
E01006235,0.097351822,0.011358206,0.231574837,0.009181461,0.073237122
E01006236,0.191803922,0.144373969,0.25723959,0.002417012,0.182801065
E01006237,0.125924149,0.085114226,0.169681651,0.002046721,0.124450359
E01006238,0.039777587,0.006570867,0.11958317,0.0028913,0.016478155
E01006239,0.050419508,0.029075477,0.065090327,0.000281954,0.053756114
E01006240,0.05979932,0.036816588,0.095822578,0.000767918,0.053279057
E01006241,0.238595931,0.118056631,0.49438544,0.03077063,0.170970826
E01006242,0.132574438,0.066834122,0.263119982,0.008511785,0.100171824
E01006243,0.14442388,0.100711785,0.180886132,0.001786087,0.148048803
E01006244,0.169592998,0.016169236,0.556199574,0.066790035,0.05300159
E01006245,0.096354816,0.027329268,0.202537307,0.005679642,0.077776345
E01006246,0.051310437,0.00776285,0.109284694,0.001886877,0.044097103
E01006247,0.2062475,0.136414451,0.329336584,0.007628615,0.179619482
E01006248,0.13762267,0.105350843,0.228095494,0.003641645,0.108522172
E01006249,0.180697747,0.009625308,0.577097998,0.07157266,0.068033842
E01006250,0.131083562,0.030886426,0.180187504,0.004667926,0.156630158
E01006251,0.781689418,0.599804996,1.153589202,0.063861933,0.686681738
E01006252,0.069210605,0.053470933,0.087964715,0.00030339,0.067703386
E01006253,0.106751053,0.021780324,0.18026115,0.005127023,0.112481369
E01006254,0.257021136,0.116775476,0.398174355,0.020860793,0.256567355
E01006255,0.112951899,0.047243937,0.215449721,0.005712428,0.094556969
E01006256,0.106261122,0.047768149,0.191499112,0.003755674,0.092888614
E01006257,0.072182074,0.047318172,0.102547112,0.000698192,0.069431505
E01006258,0.083520281,0.05459819,0.107795282,0.000484824,0.085843827
E01006259,0.15667962,0.074527722,0.273014968,0.008032321,0.139587895
E01006260,0.171559021,0.120202108,0.23608705,0.002580448,0.164973462
E01006261,0.08916184,0.025764761,0.147284297,0.002510037,0.091799151
E01006262,0.168400289,0.010786374,0.430455711,0.033153872,0.116179535
E01006263,0.112107693,0.060307518,0.174946154,0.002385366,0.10658855
E01006264,0.224481197,0.13107678,0.368881396,0.010541333,0.198983306
E01006265,0.078335927,0.017038602,0.144975911,0.003812891,0.075664598
E01006266,0.066321414,0.033905742,0.083062587,0.000523788,0.074158663
E01006267,0.071224807,0.048836068,0.093970065,0.00064471,0.071046547
E01006268,0.083672732,0.014160651,0.169881687,0.004502468,0.075324295
E01006269,0.099244858,0.016250599,0.176342491,0.004650431,0.102193172
E01006270,0.070089893,0.03040288,0.112362467,0.001609835,0.068797112
E01006271,0.177931024,0.10518484,0.323484999,0.009794083,0.141527129
E01006272,0.163755328,0.020377018,0.341895618,0.017873615,0.146374339
E01006273,0.126964992,0.101929352,0.159633734,0.000621738,0.123148441
E01006274,0.156855401,0.081084398,0.259210917,0.006686477,0.143563144
E01006275,0.087061527,0.072861259,0.108885912,0.000255478,0.083249469
E01006276,0.093245007,0.019436925,0.244398262,0.010484367,0.05457242
E01006277,0.157104044,0.053133972,0.251988274,0.008368324,0.161646965
E01006278,0.087385498,0.033787433,0.166181704,0.003137566,0.074786428
E01006279,0.174352054,0.070474396,0.320757445,0.011357557,0.153088187
E01006280,0.0861473,0.04054517,0.125012895,0.001237033,0.089515566
E01006281,0.165987461,0.06732165,0.366145001,0.019174516,0.115241595
E01006282,0.066552361,0.011075528,0.131882178,0.002642436,0.06162587
E01006283,0.118688243,0.0560015,0.186626012,0.002913961,0.11606273
E01006284,0.086854968,0.040236101,0.129876432,0.001520286,0.08865367
E01006285,0.117794167,0.080765627,0.139667273,0.000710949,0.125371885
E01006286,0.107481832,0.065586533,0.192410549,0.003318877,0.085965123
E01006287,0.153580679,0.080965379,0.213183371,0.003431213,0.160086983
E01006288,0.158152079,0.042124144,0.225644136,0.006469432,0.182420018
E01006289,0.03454133,0.008920417,0.06538529,0.000540775,0.031929807
E01006290,0.194915206,0.063811558,0.416446542,0.023619757,0.149701362
E01006291,0.163435545,0.042621733,0.290634602,0.013858625,0.160242922
E01006292,0.270683785,0.138547994,0.388464219,0.01497478,0.277861464
E01006293,0.114653832,0.056074289,0.193631103,0.004702578,0.104454967
E01006294,0.06319901,0.033552888,0.103439593,0.001101388,0.057901781
E01006295,0.077436371,0.030718365,0.159523676,0.003324135,0.059751721
E01006296,0.150003618,0.069034424,0.21970571,0.003840111,0.155637169
E01006297,0.236114402,0.074972104,0.322576062,0.013044634,0.273454721
E01006298,0.037764772,0.009894692,0.067058486,0.000554044,0.037052955
E01006299,0.151186367,0.03960837,0.257797944,0.009458091,0.153669578
E01006300,0.091469334,0.059467379,0.12378201,0.001338853,0.091313974
E01006301,0.425897123,0.186717446,0.838429972,0.082082204,0.339220537
E01006302,0.140624483,0.088134458,0.229888574,0.00428112,0.12223745
E01006303,0.343255515,0.196531416,0.602108334,0.033767421,0.287191155
E01006304,0.234227314,0.058975366,0.431457123,0.024672105,0.223238384
E01006305,0.057373423,0.019788573,0.095613561,0.001049069,0.057045779
E01006306,0.042454508,0.017009779,0.079476005,0.000711736,0.036666123
E01006307,0.062664017,0.030893154,0.099340607,0.000873573,0.060211154
E01006308,0.113367181,0.027754001,0.153979774,0.003332206,0.135867474
E01006309,0.110461517,0.031223094,0.201566753,0.004961244,0.104528111
E01006310,0.479452313,0.126216945,0.687679081,0.059554558,0.551956614
E01006311,0.176085192,0.069447104,0.273339847,0.007037382,0.180776908
E01006312,0.091287113,0.052733964,0.127854478,0.001054339,0.092280004
E01006313,0.150459954,0.047791523,0.243377576,0.007950439,0.155335358
E01006314,0.213310479,0.020204899,0.394138022,0.029681786,0.219449499
E01006315,0.153017958,0.084750229,0.23036902,0.004940068,0.148476291
E01006316,0.162165536,0.027568936,0.355543649,0.019280932,0.132774779
E01006317,0.131815588,0.043829898,0.228083735,0.008740646,0.127674359
E01006318,0.07628169,0.028039781,0.13220848,0.001978664,0.07243925
E01006319,0.15624242,0.070943524,0.245690243,0.005121195,0.154167956
E01006320,0.106858031,0.052492963,0.156539278,0.002301488,0.109199942
E01006321,0.106074076,0.03543945,0.230352083,0.007802637,0.079252385
E01006322,0.092617799,0.030644275,0.142950705,0.002223721,0.098438108
E01006323,0.266443656,0.193063607,0.355278226,0.004514261,0.258716396
E01006324,0.063037172,0.010105153,0.11278577,0.002335158,0.064628882
E01006325,0.104198749,0.005935153,0.213910216,0.00735133,0.098474813
E01006326,0.104282493,0.078053481,0.147534172,0.001043341,0.09577116
E01006327,0.290021936,0.073600601,0.640233582,0.061847016,0.22312678
E01006328,0.050950931,0.01737356,0.127511853,0.002701084,0.029459155
E01006329,0.487058093,0.155994612,0.903849518,0.104805256,0.444194121
E01006330,0.084193529,0.039609421,0.155949589,0.002975813,0.070607553
E01006331,0.178299549,0.080539697,0.280301611,0.007979139,0.176178445
E01006332,0.072151516,0.065548509,0.077399391,3.23237E-05,0.072829083
E01006333,0.044281473,0.032500899,0.053364129,0.000111041,0.045630433
E01006334,0.107191242,0.053142588,0.193787104,0.003672078,0.090917638
E01006335,0.096862635,0.027522127,0.138972574,0.002329501,0.11047792
E01006336,0.130952289,0.022134324,0.396552401,0.031786619,0.052561216
E01006337,0.101242415,0.053889618,0.178683269,0.003101923,0.086198386
E01006338,0.040859844,0.019101836,0.064653833,0.000512551,0.039841854
E01006339,0.094546435,0.046878545,0.178011014,0.00329908,0.07664809
E01006340,0.225925631,0.198702231,0.252390461,0.000558608,0.226304916
E01006341,0.130418427,0.080885637,0.191751481,0.002380573,0.124518296
E01006342,0.106079286,0.023610461,0.253727002,0.011330465,0.073489841
E01006343,0.226908302,0.153313255,0.287356972,0.003352056,0.233481489
E01006344,0.073841642,0.066922351,0.079270815,2.85264E-05,0.074586702
E01006345,0.06421075,0.01854297,0.129743558,0.002712952,0.054278236
E01006346,0.209908006,0.062189387,0.390964424,0.019967351,0.193239107
E01006347,0.111153776,0.024026926,0.20966248,0.006020973,0.105462849
E01006348,0.306960307,0.127784866,0.578276998,0.03671372,0.260889683
E01006349,0.077440241,0.05624963,0.101074974,0.000519717,0.076218179
E01006350,0.130312635,0.054066729,0.28138491,0.010837788,0.092899451
E01006351,0.080120842,0.008091831,0.211276628,0.008060458,0.050557454
E01006352,0.092794799,0.057434032,0.157122724,0.001959755,0.07831122
E01006353,0.055907829,0.020054125,0.090250393,0.000917288,0.0566634
E01006354,0.078276201,0.043402778,0.119427089,0.000976799,0.075137469
E01006355,0.109655572,0.060896829,0.130440974,0.001070228,0.123642242
E01006356,0.035538183,0.012149175,0.075054287,0.000755246,0.027474634
E01006357,0.120422974,0.043387762,0.228786149,0.006908408,0.104758993
E01006358,0.08404093,0.014076471,0.141544299,0.003285614,0.090271475
E01006359,0.069759818,0.026642119,0.121601691,0.001636395,0.065397732
E01006360,0.063469617,0.038235176,0.117814087,0.001384007,0.048914602
E01006361,0.14133904,0.029183704,0.311111476,0.018750581,0.11253049
E01006362,0.169431276,0.014553931,0.467131212,0.041114777,0.098019981
E01006363,0.130397531,0.041303473,0.231752848,0.007428556,0.124266901
E01006364,0.138510966,0.044941285,0.384887033,0.027175226,0.062107773
E01006365,0.145671197,0.087640541,0.227026798,0.003832778,0.134008725
E01006366,0.330964938,0.09674129,0.867244515,0.13091825,0.179936974
E01006367,0.160499292,0.10184218,0.281236867,0.00708047,0.12945906
E01006368,0.168304977,0.053699958,0.40420513,0.025380244,0.10765741
E01006369,0.041463255,0.009874512,0.097007822,0.001524385,0.029485344
E01006370,0.053230401,0.007141992,0.097258531,0.002095528,0.054260542
E01006371,0.080347203,0.017227092,0.150401767,0.00484442,0.076879975
E01006372,0.106882295,0.057729103,0.146361533,0.00149934,0.111719272
E01006373,0.108008302,0.035306764,0.230448747,0.007184165,0.083138848
E01006374,0.087777911,0.037274462,0.129900815,0.001642488,0.091968183
E01006375,0.110425945,0.069686382,0.160394374,0.001580925,0.105811512
E01006376,0.143895948,0.064027013,0.214813671,0.005505487,0.148371554
E01006377,0.176854293,0.143206791,0.228330602,0.001461608,0.167939889
E01006378,0.307745031,0.008181319,0.587544476,0.095929161,0.317627165
E01006379,0.160310112,0.077763912,0.289095668,0.008910615,0.137190435
E01006380,0.230315518,0.030433363,0.604976509,0.065987058,0.142926099
E01006381,0.110334626,0.009243229,0.289853032,0.015244333,0.071121121
E01006382,0.10863011,0.065641596,0.128798562,0.000857512,0.12004014
E01006383,0.174324026,0.104587363,0.292958084,0.007004861,0.149875329
E01006384,0.074809071,0.027007818,0.196659011,0.006658072,0.037784727
E01006385,0.101875859,0.040378573,0.144062406,0.002417532,0.111531229
E01006386,0.074905762,0.032343779,0.173859735,0.004397914,0.046709767
E01006387,0.043199699,0.017581738,0.067179698,0.000450084,0.044018681
E01006388,0.039058863,0.005237102,0.078857884,0.001269213,0.036070234
E01006389,0.06297349,0.058715203,0.07147437,3.51021E-05,0.060852194
E01006390,0.114028883,0.033178536,0.187056842,0.006143487,0.117940077
E01006391,0.092500674,0.053678058,0.179413807,0.003409365,0.068455416
E01006392,0.116229648,0.063092644,0.248680905,0.007871378,0.076572521
E01006393,0.024419675,0.023054182,0.025769794,2.42321E-06,0.024427362
E01006394,0.096965003,0.055986631,0.168739235,0.002435019,0.081567072
E01006395,0.162247126,0.12538031,0.201656743,0.001322582,0.160975725
E01006396,0.094818775,0.020254742,0.209145854,0.006873981,0.074937252
E01006397,0.074735051,0.029864647,0.116510584,0.001831879,0.076282487
E01006398,0.130577985,0.078847431,0.175590842,0.001897006,0.133936835
E01006399,0.076692237,0.011252285,0.240733556,0.012095061,0.027391553
E01006400,0.192537208,0.085831976,0.26625533,0.006182949,0.209030763
E01006401,0.262877259,0.037428336,0.574505643,0.053094208,0.219787528
