LSOA21CD,MEAN_NEAR_DIST,MIN_NEAR_DIST,MAX_NEAR_DIST,MEDIAN_NEAR_DIST,VARIANCE_NEAR_DIST
E01004766,1.405870111,1.289613376,1.493003787,1.42043164,0.007757359
E01004767,0.737835322,0.526068651,1.167820899,0.628725868,0.085786219
E01004768,2.610748283,2.502146185,2.708917371,2.615964788,0.007388265
E01004769,0.89074224,0.752539408,1.009994561,0.900217496,0.016209791
E01004770,0.768247196,0.65823149,0.894984754,0.759886271,0.014054855
E01004771,1.55051463,1.363836906,1.772557652,1.532831981,0.031307584
E01004772,2.208842083,2.12269776,2.263478366,2.224596103,0.003674887
E01004773,1.420501687,1.231067498,1.553467866,1.448735692,0.018399955
E01004774,1.783142225,1.697487626,1.912055721,1.761512777,0.009156319
E01004775,0.632865918,0.326478734,0.89831992,0.653332508,0.073598544
E01004776,1.009133873,0.817537818,1.113626545,1.052685564,0.019249844
E01004777,1.246765312,1.092963637,1.336383403,1.278857103,0.011365179
E01004778,0.948522839,0.863717115,1.013819413,0.958277414,0.003887289
E01004779,0.771121846,0.478240597,1.128152329,0.739047229,0.075401774
E01004780,0.622855512,0.286171362,1.5910475,0.307101593,0.416767485
E01004781,0.722629738,0.567180943,1.064544137,0.629396936,0.052818425
E01004782,0.917115707,0.782660977,1.058731626,0.913535111,0.013669685
E01004783,0.77084025,0.35699687,1.121510844,0.802426644,0.102000611
E01004784,1.675804675,1.460542743,1.907278166,1.667698895,0.033820115
E01004785,1.992013644,1.485221564,2.588030769,1.94740112,0.347316801
E01004786,0.691419411,0.496579542,0.933373538,0.667862281,0.04900043
E01004787,1.862262633,1.695666839,2.071726823,1.840828436,0.024909823
E01004788,0.796614263,0.56785438,1.003984193,0.80730924,0.032781796
E01004789,1.691290437,1.335799544,2.400423085,1.514469559,0.23225573
E01004790,0.824703262,0.579340897,0.942258312,0.88860692,0.029219994
E01004791,1.701194502,1.529610557,1.97823361,1.648466921,0.037666096
E01004792,1.997073139,1.808047592,2.091906489,2.044169237,0.017075822
E01004793,1.95665475,1.621212881,2.276009134,1.964698493,0.086863408
E01004794,1.21717214,1.162966228,1.295768717,1.204976808,0.003447957
E01004795,2.493734211,2.389319216,2.713240852,2.436188388,0.022491782
E01004796,2.062906995,1.768563444,2.32894998,2.077057278,0.056689575
E01004797,1.755351002,1.609466055,1.989248058,1.711344947,0.026654498
E01004798,2.086123166,1.837081545,2.684172496,1.911619312,0.160364273
E01004799,2.579517562,2.386380635,2.810299349,2.560695133,0.036634177
E01004800,2.596155054,2.392370544,2.777299721,2.607474975,0.035799539
E01004801,1.641336025,1.428506257,1.994566283,1.57113578,0.066258074
E01004802,0.26898404,0.18456778,0.398631243,0.246368568,0.008343554
E01004803,3.037872566,2.377928607,3.698780551,3.037390552,0.306619574
E01004804,2.103909931,1.887495299,2.322900216,2.102622103,0.034467505
E01004805,0.775337651,0.553423645,1.034396656,0.756765152,0.066277874
E01004806,0.175327234,0.030170174,0.296125598,0.187506582,0.019274016
E01004807,1.200106628,0.923677772,1.3750997,1.250824519,0.039657005
E01004808,1.408686355,1.273887876,1.515152671,1.422852436,0.015373095
E01004809,0.706938963,0.547929492,0.794240851,0.742792754,0.011826242
E01004810,0.472488982,0.022163795,0.912633586,0.477579273,0.135219684
E01004811,0.709783059,0.511040741,0.874470048,0.726810723,0.024728535
E01004812,1.034760004,0.867349284,1.197626807,1.037031962,0.019075025
E01004813,1.462615933,1.08551345,1.703154303,1.530897989,0.069796737
E01004814,0.468978766,0.351367686,0.677034423,0.423756477,0.021749533
E01004815,1.208148703,1.068946595,1.304958069,1.229345074,0.010830503
E01004816,1.066779262,0.994987934,1.160960643,1.055584235,0.006361792
E01004817,0.441592022,0.289619688,0.75904537,0.358851515,0.045936263
E01004818,0.725937641,0.462180049,1.079299995,0.68113526,0.066671211
E01004819,0.909604806,0.645346705,1.0867137,0.95317941,0.035730796
E01004820,1.66948676,1.518891074,1.743147195,1.707954385,0.010356746
E01004822,1.223513445,1.08541501,1.359659376,1.224489698,0.023185723
E01004823,1.262292165,1.035782282,1.513691822,1.249847278,0.039339413
E01004824,0.953040817,0.910125441,1.021576568,0.94023063,0.002300931
E01004825,1.439218296,1.421377236,1.4592618,1.438117074,0.000386145
E01004826,1.732208086,1.606517713,1.905941614,1.708186508,0.015711833
E01004827,1.813550132,1.775287916,1.853163995,1.812874309,0.001163712
E01004828,1.907663479,1.759161368,2.071849394,1.899821578,0.01655783
E01004829,1.697320395,1.611198666,1.791839295,1.69312181,0.008252703
E01004830,2.252816477,2.153838862,2.30851378,2.274456632,0.004781964
E01004831,2.567065519,2.471462867,2.680153504,2.558322852,0.009089927
E01004832,2.159775858,1.934924341,2.55418393,2.074997581,0.083760597
E01004833,2.001970294,1.012709438,2.795166142,2.100002798,0.556106595
E01004834,2.166748899,2.052852944,2.340343202,2.136899726,0.01957157
E01004835,1.091810999,0.921562602,1.246587147,1.099547124,0.023270458
E01004836,1.409756322,1.333263791,1.489278699,1.408241398,0.006662576
E01004837,1.087054732,0.904174597,1.367112059,1.038466136,0.042252937
E01004838,2.040667387,1.884994403,2.291096939,1.993289102,0.032503059
E01004839,2.099275557,1.994720551,2.182976831,2.109702423,0.006365784
E01004840,1.724090631,1.540272642,1.990278847,1.682905518,0.0365568
E01004841,2.71654243,2.364291793,3.094039572,2.703919178,0.091401341
E01004842,1.959494338,1.635385407,2.229565926,1.98651301,0.066742813
E01004843,1.856087426,1.725364081,2.163489607,1.767748009,0.043433171
E01004844,0.584888285,0.300896974,0.782518805,0.628068681,0.045740584
E01004845,1.919273172,1.602370052,2.185213529,1.944754554,0.094479539
E01004846,1.402469163,1.285417755,1.485854229,1.419302333,0.007411328
E01004847,1.348605628,1.266026758,1.522542401,1.302926676,0.01406155
E01004848,0.300873189,0.139275672,0.474251756,0.294982664,0.019348471
E01004849,1.036233884,0.946359327,1.093429922,1.052573143,0.004034146
E01004850,1.570059514,1.457202519,1.705301252,1.558867142,0.01375139
E01004851,1.12328675,0.954968635,1.337202945,1.100487709,0.025108437
E01004852,0.922511246,0.765988373,1.126340246,0.898858184,0.023506531
E01004853,1.462803797,1.419491583,1.513444464,1.459139571,0.001542568
E01004854,1.553249275,1.501585978,1.603912366,1.553749378,0.001980988
E01004855,0.374403264,0.08869622,0.608292635,0.400312101,0.057294997
E01004856,0.506382568,0.374291462,0.782662041,0.434288384,0.034923899
E01004857,0.259699732,0.10059575,0.394445643,0.271878768,0.017349908
E01004858,0.794192925,0.567460962,0.962141068,0.823584835,0.027138641
E01004859,0.281582796,0.071554247,0.510601345,0.272087795,0.034349466
E01004860,0.806894538,0.651806277,0.975382849,0.800194513,0.02414228
E01004861,1.71694659,1.364238258,1.984337206,1.759605448,0.07543173
E01004862,1.294295214,1.2221195,1.415060013,1.270000671,0.007095875
E01004863,1.479040318,1.424148648,1.550662425,1.470675099,0.003216579
E01004864,2.248510655,2.135453468,2.342346531,2.258121311,0.007267362
E01004865,1.936179882,1.851851792,1.995019214,1.948924261,0.003657216
E01004866,1.803411099,1.661734727,2.217285166,1.667312252,0.07613835
E01004867,2.303006022,2.196517332,2.42415547,2.295675642,0.010365449
E01004868,2.01836254,1.874454838,2.135276303,2.03185951,0.01161095
E01004869,2.171184148,2.002056356,2.348186339,2.167246949,0.019992814
E01004870,1.689665128,1.586052996,1.858231512,1.657188002,0.016506461
E01004871,1.438831606,1.353299219,1.602493381,1.399766913,0.01325955
E01004872,1.267900777,1.060300504,1.616563315,1.197369644,0.060002637
E01004873,1.114789794,1.016951349,1.378620801,1.031793513,0.030985351
E01004874,2.332806605,2.313887144,2.364975984,2.326181647,0.000508513
E01004875,1.88062366,1.694519632,2.276997683,1.775488662,0.07129297
E01004876,2.068710432,1.890533583,2.400198037,1.992055053,0.05459939
E01004877,2.057067056,1.745284846,2.222524691,2.130229343,0.045402045
E01004878,1.918846853,1.639052773,2.324201479,1.856066579,0.085066584
E01004879,1.670444363,1.581668832,1.737026667,1.681540977,0.006187081
E01004880,1.378914597,1.089091039,1.937863731,1.244351809,0.151235386
E01004881,1.608065778,1.566638367,1.65082331,1.607400718,0.001741517
E01004882,1.777051866,1.647519741,1.882101993,1.789292865,0.011307961
E01004883,1.675655843,1.483865137,1.863720043,1.677519095,0.031726129
E01004884,2.842945842,2.436752327,3.695967664,2.619531688,0.34258192
E01004885,1.818782547,1.321256758,2.572524116,1.690674657,0.349777724
E01004886,1.424116172,1.282623963,1.573012983,1.42041387,0.018319181
E01004887,1.653895852,1.403854955,1.893515057,1.659106698,0.040183725
E01004888,2.36294984,2.218915839,2.682736736,2.275073393,0.046678952
E01004889,2.025167195,1.922456113,2.196760421,1.990726122,0.01626577
E01004890,1.873501172,1.53572928,2.121394045,1.918440682,0.078216997
E01004891,1.311031585,1.121020522,1.471111103,1.325997358,0.028400186
E01004892,1.332323377,1.019108183,1.753846319,1.278169503,0.099206151
E01004893,0.449767716,0.329514877,0.596043532,0.436756228,0.018650024
E01004894,0.461951558,0.31681962,0.636802893,0.447091859,0.018641164
E01004895,0.436980977,0.37059405,0.581175583,0.398077137,0.009442522
E01004896,0.804019937,0.712940196,0.962096105,0.770521724,0.01227266
E01004897,0.50223644,0.145750059,0.634158722,0.61451849,0.056568567
E01004899,1.901564823,1.384855914,2.29193684,1.964733269,0.20610154
E01004900,2.1458687,2.029827209,2.274316338,2.139665627,0.012969791
E01004901,0.362025757,0.123943944,0.924590345,0.199784369,0.142349708
E01004902,0.867439709,0.73841393,1.112533697,0.809405605,0.028112962
E01004903,0.456177937,0.307206247,0.525764792,0.495870354,0.01022493
E01004904,1.336667682,0.816137215,2.16078155,1.184875982,0.41487038
E01004905,0.233226604,0.089003537,0.426814528,0.208544176,0.020510833
E01004906,0.403388935,0.197829637,0.653656227,0.381034937,0.039363708
E01004907,0.823866778,0.507789752,1.111324328,0.838176515,0.062221352
E01004908,1.124184296,0.754542971,1.402071165,1.170061524,0.080516481
E01004909,0.682761293,0.604624275,0.761833248,0.682293824,0.004229547
E01004910,0.733512229,0.34288789,1.145015072,0.723072977,0.126919274
E01004911,1.735103434,1.575643877,2.074199812,1.645285024,0.053796168
E01004912,1.130980732,0.925188331,1.529385228,1.034674685,0.076537531
E01004913,2.025800195,1.859721321,2.304201646,1.969638907,0.041483731
E01004914,1.846581977,1.660443739,2.01248728,1.856698444,0.02095288
E01004915,0.901688253,0.796694545,1.067798898,0.871129784,0.015217871
E01004916,1.465470563,1.182064184,2.050388453,1.314714806,0.164292999
E01004917,1.248752669,0.960438126,1.812882826,1.110844862,0.160733443
E01004918,2.165117446,1.985749867,2.403638327,2.135540794,0.031928573
E01004919,2.500718761,2.359703381,2.631726842,2.50572241,0.018954359
E01004920,2.062674529,1.734893318,2.365758325,2.075023237,0.088127302
E01004921,2.86463924,2.73312611,2.996976161,2.864227344,0.012636231
E01004922,2.521863094,2.416553716,2.616202816,2.527347922,0.00673736
E01004923,2.24793081,2.11448381,2.328701182,2.274269123,0.00999243
E01004924,3.587318769,3.028650046,4.637196755,3.341714138,0.539506709
E01004925,2.663060654,2.610073503,2.761822469,2.640173321,0.004572577
E01004926,0.645383666,0.540094179,0.772787024,0.63432673,0.0131657
E01004927,0.600905041,0.31648117,0.802408151,0.642365421,0.049824126
E01004928,1.046740989,0.863020734,1.327886185,0.998028519,0.039241743
E01004929,0.464970499,0.266127463,0.769611677,0.412071428,0.048893144
E01004930,1.153162308,0.921792013,1.587847545,1.051504837,0.087866704
E01004931,1.415043758,1.296516239,1.537903115,1.412877839,0.009721943
E01004932,1.200695506,1.020282766,1.358967853,1.211765702,0.029426846
E01004933,1.038769881,0.910757455,1.347007699,0.948657184,0.042546122
E01004934,1.478430448,1.109977624,1.886560541,1.458591813,0.102687883
E01004935,0.426875785,0.16978798,0.67281448,0.432450339,0.063408362
E01004936,0.569211766,0.363300311,0.866384559,0.523581097,0.052545404
E01004937,1.353052923,1.021663732,1.75683749,1.316855235,0.1364574
E01004938,0.745400611,0.43662727,0.870677625,0.837148774,0.042699777
E01004939,0.996353674,0.746649615,1.147730337,1.045517373,0.030154396
E01004940,0.513361418,0.232624441,0.626694354,0.597063438,0.035454796
E01004941,1.113514319,0.956038451,1.434395046,1.03181189,0.047517565
E01004942,0.685305868,0.559916575,0.864638084,0.658334406,0.021578304
E01004943,0.169237733,0.058627429,0.408203736,0.105059883,0.026700956
E01004944,0.777930934,0.727684847,0.907872568,0.738083161,0.00753155
E01004945,2.617447065,1.687546809,3.539842181,2.621199634,0.691867918
E01004946,1.204098369,1.076199039,1.460783015,1.13970571,0.03025532
E01004947,1.046376922,0.945252143,1.169159559,1.035547994,0.009982272
E01004948,1.00681759,0.773599601,1.344317256,0.954676752,0.078285389
E01004949,1.874149285,1.831364151,1.936795839,1.864218574,0.002434719
E01004950,2.6206654,2.42988242,2.834588278,2.609095452,0.047636751
E01004951,1.93679964,1.783546154,2.104993937,1.929329234,0.020466309
E01004952,2.185572017,2.013273225,2.309046781,2.209984031,0.015589365
E01004953,1.388055688,1.239507551,1.534253447,1.389230877,0.024937194
E01004954,2.677930927,2.469863858,2.776767656,2.732546098,0.019709473
E01004955,2.136808115,2.049085477,2.375914701,2.061116141,0.025446069
E01004956,1.692520153,1.353754434,1.966206051,1.725060064,0.067463105
E01004957,1.643595844,1.492265157,1.811866814,1.635125703,0.030120573
E01004958,1.139098516,0.896736267,1.337675238,1.160991279,0.033498822
E01004959,1.165396173,1.005938139,1.426103739,1.114771406,0.035739075
E01004960,1.800361336,1.738877886,1.850337187,1.806115135,0.002155883
E01004961,0.772479579,0.656017551,0.837651618,0.798124573,0.006748815
E01004962,1.176806699,1.089177673,1.290225773,1.163911675,0.007256711
E01004963,1.596319107,1.471074155,1.665215814,1.62449323,0.008039329
E01004964,0.73537394,0.616168868,0.965502371,0.679912259,0.02445762
E01004965,0.60284185,0.299181205,1.134307268,0.488939462,0.135168133
E01004966,1.041018467,0.742029907,1.268552611,1.076745675,0.067957174
E01004967,0.471607712,0.394748487,0.572239148,0.459721606,0.005741029
E01004968,1.222690835,1.125077494,1.462126986,1.151779431,0.025836166
E01004969,1.494696962,1.218840194,1.744963839,1.507491908,0.047104357
E01004970,0.981610522,0.743138069,1.339972739,0.921665641,0.081396203
E01004971,0.477088436,0.340428368,0.798941747,0.384491814,0.046507453
E01004972,0.575904803,0.379457066,0.706229677,0.608966235,0.019955398
E01004973,0.826310593,0.760557102,0.903822749,0.82043126,0.004077559
E01004974,0.350099063,0.185853508,0.510322572,0.352110086,0.02076114
E01004975,0.122224571,0.022057462,0.260881515,0.102979654,0.010000534
E01004976,0.486492888,0.389467935,0.561079916,0.497711851,0.007033717
E01004977,0.948495399,0.836136564,1.032408343,0.962718344,0.009902725
E01004978,0.776956572,0.679412132,0.924557177,0.751928489,0.011558553
E01004979,0.629795242,0.426850358,0.885916542,0.603207034,0.043206721
E01004980,0.998632902,0.764118933,1.290832166,0.969790255,0.064945029
E01004981,0.588864565,0.47960608,0.737748357,0.569051912,0.012677458
E01004982,1.108950145,0.615817035,1.609857163,1.105063191,0.184042967
E01004983,0.286823488,0.195093911,0.483868042,0.234165999,0.017751001
E01004984,1.037392447,0.988878102,1.094857738,1.032916973,0.002807797
E01004985,1.593327072,0.957902681,2.232412732,1.591496438,0.303182342
E01004986,0.477927062,0.297233744,0.585580455,0.514447024,0.017807965
E01004987,0.60775593,0.372176303,1.021766285,0.518540566,0.084601765
E01004988,0.326942073,0.191776255,0.473100471,0.321445783,0.014369164
E01004989,0.369565018,0.230972412,0.53695221,0.355167724,0.016323577
E01004990,1.371215935,0.987550054,1.576785679,1.460264002,0.068538457
E01004991,1.413904035,1.074666766,1.708913826,1.436017774,0.069065899
E01004992,0.797955908,0.614436274,1.071808085,0.752789637,0.044032296
E01004993,1.024964038,0.940727624,1.14083094,1.009148794,0.007223998
E01004994,0.438789276,0.141690934,0.743499633,0.434983269,0.074413474
E01004995,1.928777661,1.423450347,2.556433756,1.867613271,0.30924865
E01004996,0.874112151,0.784938188,1.012495695,0.849507361,0.011682112
E01004997,0.812071475,0.643334458,0.999268162,0.80284164,0.036243269
E01004998,1.717224131,1.623885581,1.773227828,1.735891558,0.004196064
E01004999,1.325051938,0.980501271,1.902603297,1.208551592,0.161686785
E01005000,2.85598224,2.693594973,3.05315789,2.83858805,0.027013252
E01005001,2.645403636,2.538349508,2.795829527,2.623717754,0.013847399
E01005002,1.877234254,1.788543697,2.051006261,1.83469353,0.014477915
E01005003,1.255154024,1.132411322,1.412797285,1.237703744,0.014199555
E01005004,1.586656463,1.345738317,1.924536046,1.538175744,0.060465189
E01005005,3.049740353,2.770100799,3.397812542,3.015524035,0.073337796
E01005006,2.583673866,2.319524549,2.929413401,2.542878757,0.078111589
E01005007,0.754597459,0.49193182,1.025554896,0.75045156,0.074595207
E01005008,0.496402023,0.190406245,0.740710455,0.527245697,0.054333865
E01005009,0.371473019,0.292856143,0.429480639,0.381777648,0.004472049
E01005010,1.509597883,1.007802172,1.812345624,1.609121867,0.131823883
E01005011,0.632000187,0.470400234,0.931508514,0.563045999,0.04561958
E01005012,1.12692092,0.806558129,1.260849668,1.220137942,0.046102563
E01005013,1.106545122,0.822462922,1.439088347,1.082314609,0.081699395
E01005014,0.370425053,0.067341316,0.89941266,0.257473119,0.134748681
E01005015,0.582500532,0.430663942,0.712255423,0.593541381,0.022634309
E01005016,0.480103548,0.404438209,0.559907002,0.478034491,0.004117846
E01005017,0.594690806,0.218606477,0.900625556,0.629765595,0.081072684
E01005018,0.929029452,0.772996326,1.263843765,0.839638859,0.05270364
E01005019,1.049061312,0.976281654,1.120467303,1.049748145,0.003484491
E01005020,0.908082353,0.863533303,0.971930342,0.898432883,0.002110294
E01005021,2.008293869,1.587087789,2.531795522,1.957146082,0.16174329
E01005022,0.75106522,0.335416204,1.073415648,0.797714513,0.093680059
E01005023,0.656736469,0.392827492,0.929700425,0.652208979,0.052537948
E01005024,0.500074477,0.149839986,0.977617907,0.436420007,0.142220737
E01005025,0.657367086,0.435451291,0.838673917,0.677671567,0.039333556
E01005026,0.809978312,0.67017858,1.018758911,0.775487878,0.021837499
E01005027,0.17399862,0.143526849,0.211266878,0.170600376,0.000849977
E01005028,0.961091119,0.811502565,1.171015208,0.930923352,0.024752423
E01005029,0.625886353,0.450660005,0.804269266,0.624308071,0.021359964
E01005030,1.329879672,1.306148383,1.359349695,1.327010304,0.000582601
E01005031,1.154114557,1.0453119,1.302546629,1.13429985,0.011698178
E01005032,1.262765981,1.009163954,1.924841156,1.058529406,0.196460758
E01005033,1.142337618,0.94086381,1.660735946,0.983875359,0.119850381
E01005034,0.484869266,0.199389247,0.834634603,0.452726607,0.086878493
E01005035,0.840066068,0.66380071,1.199294821,0.748584371,0.059179094
E01005036,0.195687339,0.108196763,0.346902468,0.163825062,0.011013649
E01005037,0.769881796,0.679149257,0.868858057,0.765759934,0.006049779
E01005038,1.057235055,0.89703133,1.17468899,1.078609949,0.013477847
E01005039,0.208270477,0.165184224,0.238523916,0.214686884,0.001132188
E01005040,0.229467659,0.155895637,0.314700362,0.223637318,0.005367575
E01005041,0.422310524,0.282507452,0.757463008,0.324635819,0.050691038
E01005042,0.672912646,0.563232141,0.731151387,0.698633529,0.005608872
E01005043,0.761770721,0.67885809,0.797074838,0.785574978,0.003086276
E01005044,1.208266202,1.11858493,1.383371143,1.165554369,0.014920256
E01005045,0.274341643,0.179234953,0.375739564,0.271196028,0.007548064
E01005046,1.275685399,1.124030249,1.478921326,1.249895011,0.022758332
E01005047,2.590549023,2.139590229,2.961854715,2.630375574,0.128899391
E01005048,1.900664776,1.476786526,2.568241276,1.77881565,0.242356624
E01005049,1.751807692,1.392830545,2.198824104,1.70778806,0.111998352
E01005050,1.68212039,1.575632473,1.77645365,1.688197717,0.007666128
E01005051,2.212248272,1.810835765,2.644676059,2.196740632,0.120333216
E01005052,2.590489769,2.466658502,2.739885974,2.5777073,0.013224969
E01005053,2.552203789,2.247607615,2.920567238,2.520320151,0.078338826
E01005054,1.965363693,1.718393701,2.209908603,1.966576234,0.043632133
E01005055,1.203336591,1.052133442,1.325743783,1.217734569,0.01337555
E01005056,1.627582522,1.489311847,1.830794668,1.595111787,0.026800595
E01005057,1.871278618,1.818048732,1.935694981,1.86568538,0.002883196
E01005058,0.947525072,0.809524052,1.091881142,0.944347548,0.014402957
E01005059,1.192275509,1.115015105,1.308846696,1.172620117,0.007901887
E01005060,1.59126455,1.414803002,1.787634725,1.581310235,0.025117341
E01005061,0.171705172,0.075202053,0.359420735,0.12609895,0.017276945
E01005063,0.641461264,0.381061049,1.034249097,0.575267455,0.083926226
E01005065,0.345013549,0.234452517,0.486053516,0.329774081,0.011034083
E01005066,0.481376718,0.357731678,0.63378633,0.466994433,0.013188349
E01005067,0.427624729,0.296418756,0.597362936,0.408358613,0.02162735
E01005068,1.299814778,1.210444266,1.359860503,1.314477171,0.005290565
E01005069,0.479839888,0.3364603,0.703518314,0.439690468,0.024605113
E01005070,0.276123447,0.107392314,0.653501555,0.171799959,0.066606678
E01005071,0.32888273,0.260433466,0.402156268,0.326470593,0.003381421
E01005072,0.205068925,0.147389587,0.268850131,0.202017991,0.002605165
E01005073,0.42746455,0.23847454,0.649924692,0.410729484,0.03284929
E01005074,0.445520696,0.305675006,0.56032994,0.458038919,0.016573007
E01005075,0.75005943,0.658165698,0.946094052,0.697988985,0.018361383
E01005076,0.211155685,0.160903764,0.273815571,0.204951703,0.002845523
E01005077,1.245181096,1.061830599,1.556460837,1.181216475,0.047188291
E01005078,0.807846315,0.660723635,1.109445655,0.730607986,0.04230438
E01005079,1.085338668,0.985304873,1.362878098,0.99658585,0.034266182
E01005081,0.380531236,0.231286649,0.596199318,0.347319489,0.024017245
E01005082,0.460352402,0.117864436,0.762510479,0.480517346,0.071505427
E01005083,0.528970007,0.413945193,0.583002125,0.559466354,0.006073072
E01005084,0.578798466,0.337477075,0.767666049,0.605025371,0.037434061
E01005085,0.88283603,0.682221259,0.971917879,0.93860249,0.018323574
E01005086,0.583174911,0.346835496,0.75693087,0.614466638,0.030552541
E01005087,0.608512923,0.568496671,0.651011506,0.607271758,0.001816468
E01005088,0.607854335,0.488578422,0.75135291,0.595743003,0.011777611
E01005089,0.164790593,0.039093613,0.429334239,0.09536726,0.03193916
E01005090,0.402262439,0.204578757,0.563069522,0.420700738,0.02195544
E01005091,0.160973458,0.058152079,0.290404233,0.14766876,0.010965944
E01005092,0.104334569,0.062224078,0.145513391,0.104800403,0.001226553
E01005093,0.58140181,0.503292687,0.728449459,0.546932546,0.010163961
E01005094,0.309398477,0.18885749,0.585187533,0.231774443,0.034649333
E01005097,0.762879047,0.595006148,0.980758205,0.737875918,0.02778144
E01005098,0.540793889,0.312081204,0.81804046,0.516526945,0.049311648
E01005099,2.270724445,1.900003341,2.662063261,2.26041559,0.101467401
E01005100,1.323475384,1.265272673,1.439103695,1.294762584,0.006508961
E01005101,1.589109551,1.47566637,1.784351603,1.548210115,0.01859615
E01005102,0.62178799,0.508067632,0.824401679,0.577341324,0.020486657
E01005103,0.94062059,0.846595814,1.056839181,0.929523682,0.008236061
E01005104,0.689563504,0.341743915,0.856526135,0.779991983,0.055165196
E01005105,0.515490659,0.44708953,0.609418766,0.502727171,0.005167186
E01005106,0.354118401,0.206474201,0.605679933,0.302159736,0.030410949
E01005107,0.418249072,0.257017128,0.747447063,0.334266048,0.049692486
E01005111,0.536721547,0.412523264,0.723774334,0.505294295,0.017688002
E01005112,1.131202851,0.830983779,1.48079053,1.106518548,0.109348546
E01005113,0.444198118,0.399695587,0.527064929,0.425015979,0.003194712
E01005114,0.934856813,0.859210285,1.006112791,0.937052087,0.003629442
E01005115,0.24028722,0.054358683,0.461008775,0.222890711,0.029535671
E01005116,0.20890232,0.04901222,0.375871805,0.205362628,0.025848189
E01005117,0.557893882,0.294223625,0.809156475,0.564097713,0.049287744
E01005118,0.204681388,0.049818528,0.384986788,0.191960118,0.019483417
E01005119,0.750805025,0.487430407,0.931243176,0.792273259,0.038889703
E01005120,0.524059888,0.452129007,0.661983598,0.491063473,0.008906408
E01005121,0.35014981,0.175368918,0.543551614,0.340839353,0.030457313
E01005122,0.733334193,0.677992798,0.826057508,0.714643233,0.004345991
E01005123,0.437625724,0.333543478,0.610172655,0.403393382,0.017232722
E01005124,0.497054413,0.392489453,0.615532769,0.490097715,0.01401632
E01005125,0.166522889,0.129883937,0.222878042,0.156664788,0.002032716
E01005126,0.386013271,0.294523124,0.441570606,0.403979678,0.004049308
E01005128,0.185483842,0.17138381,0.214922239,0.177814659,0.000410385
E01005129,0.702488608,0.688531388,0.71671121,0.702355917,0.000161919
E01005130,0.954341224,0.890391084,0.989125427,0.968924193,0.001990844
E01005132,0.563546751,0.335040406,0.873107022,0.523019787,0.055412684
E01005135,2.366539034,2.302048167,2.424717152,2.369695408,0.002545254
E01005136,1.917555458,1.726347788,2.118246038,1.912814004,0.030201481
E01005138,2.057318481,1.659413305,2.376731597,2.096564511,0.087811648
E01005139,1.826301645,1.660537878,2.012159484,1.816254609,0.02262705
E01005141,1.366209025,0.89811947,1.719075305,1.423820663,0.119539522
E01005142,0.607929271,0.567680112,0.703769042,0.580133965,0.004151688
E01005143,0.579274839,0.516654495,0.667537521,0.56645367,0.004112818
E01005145,0.382137289,0.284146235,0.561616922,0.341392999,0.015383655
E01005147,0.807016432,0.741572619,0.86173194,0.812380584,0.003623375
E01005149,0.201668607,0.104877033,0.283329823,0.209233786,0.005888918
E01005150,0.274462166,0.054936327,0.490447405,0.276232467,0.031641731
E01005151,0.815701802,0.666589844,0.986431751,0.804892806,0.017315012
E01005152,0.612705466,0.526826123,0.687644601,0.61817557,0.006668419
E01005153,0.61424087,0.547830113,0.690907771,0.609112798,0.005200309
E01005154,0.2652692,0.188411919,0.316010872,0.278327004,0.003289385
E01005155,0.996654993,0.87493659,1.111262613,1.000210384,0.00977479
E01005156,0.167121445,0.045551519,0.378986607,0.121973826,0.021832235
E01005157,0.722801525,0.661546477,0.788772268,0.720443677,0.002996305
E01005158,0.230293637,0.146405352,0.419628044,0.177570576,0.016372371
E01005159,0.448158702,0.271866492,0.659791037,0.430488639,0.032149394
E01005160,0.444812343,0.27784137,0.730824266,0.385291869,0.043604535
E01005161,0.473463587,0.356480196,0.606121925,0.465626115,0.017679318
E01005162,0.393522006,0.261064111,0.580540635,0.366241639,0.018884524
E01005163,0.177850325,0.136580275,0.213017643,0.180901691,0.000990802
E01005164,0.611991033,0.357783532,0.862084452,0.614048074,0.045575263
E01005165,0.238900399,0.103864776,0.345078944,0.253328938,0.01172357
E01005166,0.258499816,0.037945297,0.392247069,0.301903449,0.023647189
E01005167,0.330726712,0.209636262,0.584244133,0.264513226,0.029852682
E01005168,0.103689326,0.057766052,0.15722645,0.099882401,0.001796963
E01005169,0.443695564,0.262926549,0.692392413,0.409731647,0.035005618
E01005170,0.861799114,0.717689854,1.030902012,0.849302295,0.017488048
E01005171,0.332342698,0.066709854,0.708589428,0.277035755,0.082828598
E01005172,0.263756639,0.169798847,0.446332014,0.219447848,0.015931202
E01005173,1.020400412,0.721190928,1.743752569,0.808329075,0.235500302
E01005174,0.31189424,0.220427611,0.393159355,0.316994997,0.005855763
E01005175,0.315214242,0.186019086,0.452413407,0.311212237,0.013825956
E01005176,0.179931375,0.085838833,0.259798792,0.187043938,0.005808251
E01005177,0.387989079,0.240732805,0.731838522,0.289692494,0.053255775
E01005178,1.55515086,1.328855476,1.786701267,1.552523348,0.039878006
E01005179,1.086776725,0.839408557,1.234815172,1.136441586,0.029471404
E01005180,1.72546212,1.564667157,1.824705642,1.756237841,0.013051661
E01005181,0.969960427,0.742938375,1.158610025,0.989146654,0.046670737
